Gene name	GO term accession
Gm29289	GO:0003723
Gm29289	GO:0003676
Gm29289	GO:0048026
Gm29289	GO:0005681
Gm21677	GO:0003723
Gm21677	GO:0003676
Gm21677	GO:0005730
Gm21677	GO:0005654
Gm21677	GO:0005634
Gm21677	GO:0008380
Gm21677	GO:0006397
Gm21677	GO:0048026
Gm21677	GO:0005681
Gm21677	GO:0001673
Gm21677	GO:0002244
Gm21677	GO:0008584
Gm29288	
Gm21693	GO:0003723
Gm21693	GO:0003676
Gm21693	GO:0048026
Gm21693	GO:0005681
Gm21139	
Gm21704	GO:0003723
Gm21704	GO:0003676
Gm21704	GO:0005730
Gm21704	GO:0005654
Gm21704	GO:0005634
Gm21704	GO:0008380
Gm21704	GO:0006397
Gm21704	GO:0048026
Gm21704	GO:0005681
Gm21704	GO:0001673
Gm21704	GO:0002244
Gm21704	GO:0008584
Gm21147	
Gm21708	GO:0003723
Gm21708	GO:0003676
Gm21708	GO:0005730
Gm21708	GO:0005654
Gm21708	GO:0005634
Gm21708	GO:0008380
Gm21708	GO:0006397
Gm21708	GO:0048026
Gm21708	GO:0005681
Gm21708	GO:0001673
Gm21708	GO:0002244
Gm21708	GO:0008584
Gm21156	
Rhoay-ps2	
Gm2316	
Gm3376	GO:0003723
Gm3376	GO:0003676
Gm3376	GO:0005634
Gm3376	GO:0008380
Gm3376	GO:0006397
Gm3376	GO:0048026
Gm3376	GO:0005681
Gm2325	
Gm28649	
Gm8521	
Gm18177	
Gm28429	
Gm28413	
Gm28412	
Gm8525	
Gm28414	
Gm28648	
Gm28647	
Gm29435	
Vmn2r-ps139	
Gm29038	
Gm28191	
Gm28186	
Gm28241	
Gm28242	
Gm37222	
Gm28357	
Gm29352	
Gm29351	
Gm29350	
Gm29349	
Gm29355	
Gm20918	GO:0007276
Gm20918	GO:0005654
Gm20918	GO:0035064
Gm20918	GO:0006355
Gm20918	GO:0005829
Gm29354	
Gm29353	
Gm50460	
Gm21820	
Gm29357	
Gm29356	
Gm29161	
Gm28767	
Gm29160	
Gm20915	
Gm28766	
Gm29159	
Gm29198	
Gm29193	
Gm28430	
Gm21746	
Gm28593	
Gm20873	GO:0007276
Gm20873	GO:0005654
Gm20873	GO:0035064
Gm20873	GO:0006355
Gm20873	GO:0005829
Gm28916	
Gm28915	
Gm28918	
Gm28443	
Gm20830	GO:0007276
Gm20830	GO:0005654
Gm20830	GO:0035064
Gm20830	GO:0006355
Gm20830	GO:0005829
Gm28442	
Gm28445	
Gm20788	
Gm28997	
Gm28998	GO:0007286
Gm28998	GO:0051321
Gm28998	GO:0000795
Gm28398	
Gm28397	
Gm28400	
Gm28399	
Gm28395	
Gm21788	
Gm28394	
Gm28396	
Gm28393	
Gm20826	GO:0007276
Gm20826	GO:0005654
Gm20826	GO:0035064
Gm20826	GO:0006355
Gm20826	GO:0005829
Vmn2r-ps149	
Gm28576	GO:0007286
Gm28576	GO:0051321
Gm28576	GO:0000795
Gm28575	
Gm28574	
Gm28573	
Gm28572	
Gm28571	
Gm28570	
Gm29049	GO:0007276
Gm29049	GO:0005654
Gm29049	GO:0035064
Gm29049	GO:0006355
Gm29049	GO:0005829
Gm20825	GO:0007276
Gm20825	GO:0005654
Gm20825	GO:0035064
Gm20825	GO:0006355
Gm20825	GO:0005829
Gm29047	
Gm29045	
Gm29046	
Gm29043	
Gm29044	
Gm37951	
Gm20824	GO:0007286
Gm20824	GO:0051321
Gm20824	GO:0000795
Gm28146	
Gm28145	
Gm28148	
Gm28147	
Gm28142	
Gm28141	
Gm28144	
Gm28143	
Gm28150	
Gm28149	
Gm28098	
Gm28330	
Gm28331	
Gm28099	
Gm20815	GO:0007276
Gm20815	GO:0005654
Gm20815	GO:0035064
Gm20815	GO:0006355
Gm20815	GO:0005829
Gm28328	
Gm28329	
Gm28270	
Gm28327	
Gm28097	
Gm29365	
Gm29329	
Gm28848	
Gm28846	
Gm29471	
Gm29474	
Gm28506	
Gm28507	
Gm21301	
Gm29142	
Gm21310	GO:0007276
Gm21310	GO:0005654
Gm21310	GO:0035064
Gm21310	GO:0006355
Gm21310	GO:0005829
Gm28509	
Gm28508	
Gm20834	GO:0007276
Gm20834	GO:0005654
Gm20834	GO:0035064
Gm20834	GO:0006355
Gm20834	GO:0005829
Gm28953	
Gm20776	
Gm28958	
Gm20828	GO:0007276
Gm20828	GO:0005654
Gm20828	GO:0035064
Gm20828	GO:0006355
Gm20828	GO:0005829
Gm28957	
Gm28956	
Gm28952	
Gm28951	
Gm28390	
Gm28391	
Gm28389	
Gm28655	
Gm28654	
Gm28657	
Gm28656	
Gm35108	
Gm37739	
Gm21736	
Gm21767	
Gm37130	
Gm37467	
Gm20928	
Gm38363	
Gm30174	
Gm30353	
Gm30686	
Gm31186	
Gm37654	
Gm37044	
Gm31511	
Gm37572	
Gm37344	
Gm37059	
Gm31942	
Gm37440	
Gm38185	
Gm37395	
Gm37577	
Gm20822	GO:0007276
Gm20822	GO:0005654
Gm20822	GO:0035064
Gm20822	GO:0006355
Gm20822	GO:0005829
Gm38183	
Gm38149	
Gm38145	
Gm32033	
Gm32447	
Gm20770	
Gm38016	
Gm37158	
Gm36998	
Gm33112	
Gm21809	
Gm37635	
Gm35070	
Gm38094	
Gm21763	
Gm38369	
Gm35843	
Gm38168	
Gm37740	
Gm54350	
Gm37723	
Gm36261	
Gm37898	
Gm36467	
Gm37927	
Gm36891	
Gm36929	
Gm38174	
Gm20910	
Gm30598	
Gm20909	GO:0007276
Gm20909	GO:0005654
Gm20909	GO:0035064
Gm20909	GO:0006355
Gm20909	GO:0005829
Gm20865	GO:0007276
Gm20865	GO:0005654
Gm20865	GO:0035064
Gm20865	GO:0006355
Gm20865	GO:0005829
Gm37462	
Gm37658	
Gm32347	
Gm31123	
Gm38370	
Gm38054	
Gm37476	
Gm37369	
Gm38181	
1700020D14Rik	
Gm29089	
Gm2098	
Zfy1	GO:0003677
Zfy1	GO:0006355
Zfy1	GO:0005634
Zfy1	GO:0046872
Zfy1	GO:0006357
Zfy1	GO:0000981
Zfy1	GO:0000977
Uba1y	GO:0008641
Uba1y	GO:0036211
Uba1y	GO:0000166
Uba1y	GO:0005524
Uba1y	GO:0005634
Uba1y	GO:0016567
Uba1y	GO:0006511
Uba1y	GO:0005737
Uba1y	GO:0016874
Uba1y	GO:0006974
Uba1y	GO:0004839
Uba1y	GO:0032446
Gm28588	
Gm28587	
Rhoay-ps3	
Kdm5d	GO:0003677
Kdm5d	GO:0005634
Kdm5d	GO:0046872
Kdm5d	GO:0016570
Kdm5d	GO:0034647
Kdm5d	GO:0016491
Kdm5d	GO:0051213
Kdm5d	GO:0006325
Kdm5d	GO:0001650
Kdm5d	GO:0006338
Kdm5d	GO:0050681
Kdm5d	GO:0060765
Kdm5d	GO:0002457
Kdm5d	GO:0032452
Kdm5d	GO:0032453
Kdm5d	
n-R5s1	GO:0003735
n-R5s1	GO:0005840
Gm54351	GO:0003735
Gm54351	GO:0005840
Eif2s3y	GO:0003924
Eif2s3y	GO:0005525
Eif2s3y	GO:0000049
Eif2s3y	GO:0016787
Eif2s3y	GO:0110165
Eif2s3y	GO:0000166
Eif2s3y	GO:0006412
Eif2s3y	GO:0003743
Eif2s3y	GO:0006413
Eif2s3y	GO:0001731
Eif2s3y	GO:0005850
Eif2s3y	
Gm29650	
Uty	GO:0005515
Uty	GO:0016020
Uty	
Ddx3y	GO:0005524
Ddx3y	GO:0003676
Ddx3y	GO:0003724
Ddx3y	GO:0005829
Ddx3y	GO:0005654
Ddx3y	GO:0005634
Ddx3y	GO:0005737
Ddx3y	GO:0016787
Ddx3y	GO:0000166
Ddx3y	GO:0003723
Ddx3y	GO:0004386
Ddx3y	GO:0030154
Ddx3y	GO:0016887
Ddx3y	GO:0007276
Ddx3y	GO:0043186
Ddx3y	
Gm4017	
Gm18665	
Usp9y	GO:0006511
Usp9y	GO:0004843
Usp9y	GO:0016579
Usp9y	GO:0016787
Usp9y	GO:0005829
Usp9y	GO:0005634
Usp9y	GO:0008233
Usp9y	GO:0008234
Usp9y	GO:0006508
Usp9y	GO:0016477
Usp9y	GO:0004197
Gm25565	GO:0000244
Gm25565	GO:0000353
Gm25565	GO:0046540
Gm25565	GO:0030621
Gm25565	GO:0005688
Gm17790	
Gm29167	
Gm8446	
Gm28534	
Gm28975	
Gm28974	
Gm18797	
Rhoay-ps1	
Zfy2	GO:0003677
Zfy2	GO:0006355
Zfy2	GO:0005634
Zfy2	GO:0046872
Zfy2	GO:0007283
Zfy2	GO:0009048
Zfy2	GO:0006357
Zfy2	GO:0000981
Zfy2	GO:0000977
Zfy2	GO:0007286
Zfy2	GO:0051598
Uba1y-ps2	
Gm18796	
Gm29552	
Gm29550	
Gm29551	
Gm8480	
Gm29553	
Gm54352	
Gm28630	
Gm28629	
H2al2c	GO:0003677
H2al2c	GO:0030527
H2al2c	GO:0000786
H2al2c	GO:0046982
H2al2c	GO:0003674
H2al2c	GO:0008150
H2al2c	GO:0005575
H2al2c	GO:0005634
H2al2c	GO:0005694
Uba1y-ps1	
Sry	GO:0003677
Sry	GO:0005634
Sry	GO:0003700
Sry	GO:0030238
Sry	GO:0043565
Sry	GO:0010629
Sry	GO:0005515
Sry	GO:0010628
Sry	GO:0045944
Sry	GO:0000122
Sry	GO:0005737
Sry	GO:0000978
Sry	GO:0006355
Sry	GO:0000981
Sry	GO:0007530
Sry	GO:0005516
Sry	GO:0030154
Sry	GO:0045893
Sry	GO:0016607
Sry	GO:2000020
Sry	GO:0007548
Sry	GO:0140297
Sry	GO:0019899
Sry	GO:0005667
Sry	GO:0005654
Sry	GO:0008584
Sry	GO:0009653
Sry	GO:0008301
Gm18798	
H2al2b	GO:0003677
H2al2b	GO:0030527
H2al2b	GO:0000786
H2al2b	GO:0046982
H2al2b	GO:0003674
H2al2b	GO:0008150
H2al2b	GO:0005575
H2al2b	GO:0005634
H2al2b	GO:0005694
Gm28628	
Gm4064	GO:0003723
Gm4064	GO:0003676
Gm4064	GO:0048026
Gm4064	GO:0005681
Gm6137	
Gm8498	
Rbmy	GO:0003723
Rbmy	GO:0003676
Rbmy	GO:0005730
Rbmy	GO:0005654
Rbmy	GO:0005634
Rbmy	GO:0008380
Rbmy	GO:0006397
Rbmy	GO:0048026
Rbmy	GO:0005681
Rbmy	GO:0001673
Rbmy	GO:0002244
Rbmy	GO:0008584
Gm10256	GO:0003723
Gm10256	GO:0003676
Gm10256	GO:0003674
Gm10256	GO:0008150
Gm10256	GO:0005575
Gm10256	GO:0048026
Gm10256	GO:0005681
Gm8502	
Gm8506	
Gm10352	GO:0003723
Gm10352	GO:0003676
Gm10352	GO:0003674
Gm10352	GO:0008150
Gm10352	GO:0005575
Gm10352	GO:0048026
Gm10352	GO:0005681
Gm8510	
Gm28819	
Gm28840	
Gm29179	
Gm29178	
Gm28969	
Gm28677	
Gm29617	
Gm20803	
Gm28835	
Gm29624	
Gm28253	
Gm29586	
Gm28136	
Gm29377	
Gm28749	
Gm29000	
Orly	
Gm29633	
Gm29218	
Gm21679	
Gm21064	
4921509O09Rik	
Gm29048	
Tspy-ps	
Gm20781	
Rbm31y	GO:0003723
Rbm31y	GO:0003676
Rbm31y	GO:1990904
Gm37325	
Gm20833	
Gm37865	
Gm36941	
Gm37937	
Gm20772	GO:0007276
Gm20772	GO:0005654
Gm20772	GO:0035064
Gm20772	GO:0006355
Gm20772	GO:0005829
Gm20831	GO:0007276
Gm20831	GO:0005654
Gm20831	GO:0035064
Gm20831	GO:0006355
Gm20831	GO:0005829
Gm37286	
Gm38028	
Ssty1	GO:0007276
Gm38072	
Gm20851	
Gm30312	
Gm37433	
Gm37473	
Gm37656	
Gm38127	
Gm30638	
Gm21904	
Srsy	
Gm21764	
Gm34015	
Gm20877	GO:0007276
Gm20877	GO:0005654
Gm20877	GO:0035064
Gm20877	GO:0006355
Gm20877	GO:0005829
Gm33191	
Gm38003	
Gm21379	
Gm36928	
Gm20807	GO:0007276
Gm20807	GO:0005654
Gm20807	GO:0035064
Gm20807	GO:0006355
Gm20807	GO:0005829
Gm38084	
Gm37231	
Gm37252	
Gm21440	GO:0007276
Gm21440	GO:0005654
Gm21440	GO:0035064
Gm21440	GO:0006355
Gm21440	GO:0005829
Gm21454	GO:0007276
Gm37147	
Gm38159	
Gm37870	
Gm37378	
Gm36398	
Gm37441	
Gm37561	
Gm36728	
Gm32295	
Gm20836	
Gm37263	
Gm21891	
Gm21828	
Gm21725	
Gm21866	
Gm28682	
Gm28569	
Gm28681	
Gm28684	
Gm21316	
Gm21923	
Gm28683	
Gm28680	
Gm28679	
Gm21405	
Gm28284	
Gm29368	
Gm21413	
Gm28073	
Gm21419	
Gm28074	
Gm21428	
Gm28072	
Gm21758	
Gm29672	
Gm29131	
Gm20871	
Gm29130	
Gm20978	
Gm29466	
Gm29467	
Gm21724	
Gm20963	
Gm28326	
Gm28325	
Gm29407	
Gm29405	
Gm29406	
Gm20913	
Gm29404	
Gm29403	
Gm28350	
Gm28964	
Sly	GO:0005634
Sly	GO:0005515
Sly	GO:0010468
Sly	GO:0005737
Sly	GO:0007338
Sly	GO:0007530
Sly	GO:0048515
Sly	
Gm28165	
Gm28709	
Gm28965	
Gm21868	
Gm21943	GO:0007276
Gm21943	GO:0005654
Gm21943	GO:0035064
Gm21943	GO:0006355
Gm21943	GO:0005829
Gm28532	
Gm28533	
Gm28966	
Gm28961	GO:0007286
Gm28961	GO:0051321
Gm28961	GO:0000795
Gm28962	
Gm28963	
Gm28082	
Gm21672	
Gm21118	GO:0007276
Gm21118	GO:0005654
Gm21118	GO:0035064
Gm21118	GO:0006355
Gm21118	GO:0005829
Gm29644	
Gm29424	GO:0007276
4932431L22Rik	
Gm29425	
Gm38361	
Gm31260	
Gm21660	
Gm38209	
Gm21822	
Gm37734	
Gm38013	
Gm21678	
Gm37948	
Gm37442	
Gm34550	
Gm37544	
Gm34716	
Gm29554	
Gm29554	GO:0007286
Gm29554	GO:0051321
Gm29554	GO:0000795
Gm29556	
Gm20812	GO:0007276
Gm20812	GO:0005654
Gm20812	GO:0035064
Gm20812	GO:0006355
Gm20812	GO:0005829
Gm21258	GO:0007286
Gm21258	GO:0051321
Gm21258	GO:0000795
Gm20931	GO:0005634
Gm20931	GO:0005515
Gm20931	GO:0010468
Gm20931	GO:0005737
Gm20931	GO:0007338
Gm20931	GO:0007530
Gm20931	GO:0048515
Gm29559	
Gm20919	
Gm20917	GO:0007276
Gm20917	GO:0005654
Gm20917	GO:0035064
Gm20917	GO:0006355
Gm20917	GO:0005829
Gm28421	
Gm28420	
Gm28423	
Gm28422	
Gm20916	
Gm20916	GO:0005634
Gm20916	GO:0005515
Gm20916	GO:0010468
Gm20916	GO:0005737
Gm20916	GO:0007338
Gm20916	GO:0007530
Gm20916	GO:0048515
Gm29033	
Gm29034	
Gm21823	
Gm28339	
Gm20855	GO:0005634
Gm20855	GO:0005515
Gm20855	GO:0010468
Gm20855	GO:0005737
Gm20855	GO:0007338
Gm20855	GO:0007530
Gm20855	GO:0048515
Gm20855	
Gm28584	
Gm28585	
Gm20896	GO:0005634
Gm20896	GO:0005515
Gm20896	GO:0010468
Gm20896	GO:0005737
Gm20896	GO:0007338
Gm20896	GO:0007530
Gm20896	GO:0048515
Gm28470	
Gm28469	GO:0035195
Gm21898	
Gm28668	
Gm20869	GO:0005634
Gm20869	GO:0005515
Gm20869	GO:0010468
Gm20869	GO:0005737
Gm20869	GO:0007338
Gm20869	GO:0007530
Gm20869	GO:0048515
Gm28481	
Gm28482	
Gm28485	
Gm21394	GO:0007276
Gm21394	GO:0005654
Gm21394	GO:0035064
Gm21394	GO:0006355
Gm21394	GO:0005829
Gm28471	
Gm21824	
Gm29338	
Gm21409	
Gm21409	GO:0005634
Gm21409	GO:0005515
Gm21409	GO:0010468
Gm21409	GO:0005737
Gm21409	GO:0007338
Gm21409	GO:0007530
Gm21409	GO:0048515
Gm29339	
Gm28759	
Gm28758	
Gm29071	
Gm28947	
Gm20920	GO:0005634
Gm20920	GO:0005515
Gm20920	GO:0010468
Gm20920	GO:0005737
Gm20920	GO:0007338
Gm20920	GO:0007530
Gm20920	GO:0048515
Gm20920	
Gm28798	
Gm28797	
Gm28796	
Gm20894	GO:0005634
Gm20894	GO:0005515
Gm20894	GO:0010468
Gm20894	GO:0005737
Gm20894	GO:0007338
Gm20894	GO:0007530
Gm20894	GO:0048515
Gm20894	
Gm21317	
Gm21317	GO:0005634
Gm21317	GO:0005515
Gm21317	GO:0010468
Gm21317	GO:0005737
Gm21317	GO:0007338
Gm21317	GO:0007530
Gm21317	GO:0048515
Gm28812	
Gm28811	
Gm28810	
Gm20835	GO:0005634
Gm20835	GO:0005515
Gm20835	GO:0010468
Gm20835	GO:0005737
Gm20835	GO:0007338
Gm20835	GO:0007530
Gm20835	GO:0048515
Gm20835	
Gm29027	
Gm20911	
Gm20911	GO:0007286
Gm20911	GO:0051321
Gm20911	GO:0000795
Gm28739	
Gm29321	
Gm21117	GO:0007286
Gm21117	GO:0051321
Gm21117	GO:0000795
Gm20888	GO:0007286
Gm20888	GO:0051321
Gm20888	GO:0000795
Gm28238	
Gm21650	GO:0007286
Gm21650	GO:0051321
Gm21650	GO:0000795
Gm21650	
Gm28541	
Gm28542	
Gm28600	
Gm21518	GO:0007286
Gm21518	GO:0051321
Gm21518	GO:0000795
Gm21209	GO:0007286
Gm21209	GO:0051321
Gm21209	GO:0000795
Gm29180	
Gm29181	
Gm20843	GO:0007286
Gm20843	GO:0051321
Gm20843	GO:0000795
Gm29393	
Gm21294	GO:0007286
Gm21294	GO:0051321
Gm21294	GO:0000795
Gm28472	
Gm21095	GO:0007286
Gm21095	GO:0051321
Gm21095	GO:0000795
Gm21095	
Gm28473	
Gm28474	
Gm21488	GO:0007286
Gm21488	GO:0051321
Gm21488	GO:0000795
Gm21488	
Gm28854	
Gm28858	
Gm20890	GO:0007286
Gm20890	GO:0051321
Gm20890	GO:0000795
Gm20890	
Gm28245	
Gm21173	GO:0007286
Gm21173	GO:0051321
Gm21173	GO:0000795
Gm21173	
Gm29203	
Gm21497	GO:0007286
Gm21497	GO:0051321
Gm21497	GO:0000795
Gm21497	
Gm20802	
Gm29070	
Gm28553	GO:0007286
Gm28553	GO:0051321
Gm28553	GO:0000795
Gm28553	
Gm21873	
Gm29190	
Gm21760	GO:0007286
Gm21760	GO:0051321
Gm21760	GO:0000795
Gm21760	
Gm21858	GO:0007286
Gm21858	GO:0051321
Gm21858	GO:0000795
Gm21858	
Gm29244	
1700040F15Rik	GO:0003674
1700040F15Rik	GO:0007286
1700040F15Rik	GO:0051321
1700040F15Rik	GO:0000795
1700040F15Rik	
Gm20792	GO:0003674
Gm20792	GO:0007286
Gm20792	GO:0051321
Gm20792	GO:0000795
Gm20792	
Gm28754	
Gm21865	GO:0007286
Gm21865	GO:0051321
Gm21865	GO:0000795
Gm21865	
Gm35134	GO:0007286
Gm35134	GO:0051321
Gm35134	GO:0000795
Gm35134	
Gm37998	
Gm30737	GO:0007286
Gm30737	GO:0051321
Gm30737	GO:0000795
Gm30737	
Gm36987	
Gm28531	
Gm21996	GO:0007286
Gm21996	GO:0051321
Gm21996	GO:0000795
Gm21996	
Gm28105	
Gm28104	
Gm28103	
Gm28102	GO:0007286
Gm28102	GO:0051321
Gm28102	GO:0000795
Gm28102	
Gm28488	
Gm28491	
Gm28490	GO:0007286
Gm28490	GO:0051321
Gm28490	GO:0000795
Gm28490	
Gm29579	
Gm29582	GO:0007286
Gm29582	GO:0051321
Gm29582	GO:0000795
Gm29582	
Gm28870	
Gm28870	GO:0007286
Gm28870	GO:0051321
Gm28870	GO:0000795
Gm28279	
Gm21739	GO:0003674
Gm21739	GO:0007286
Gm21739	GO:0051321
Gm21739	GO:0000795
Gm21739	
Gm21256	GO:0003674
Gm21256	GO:0007286
Gm21256	GO:0051321
Gm21256	GO:0000795
Gm21256	
Gm20838	GO:0003674
Gm20838	GO:0007286
Gm20838	GO:0051321
Gm20838	GO:0000795
Gm20838	
Gm28890	
Gm28891	GO:0003674
Gm28891	GO:0007286
Gm28891	GO:0051321
Gm28891	GO:0000795
Gm28891	
Gm20837	
Gm29503	
Gm21861	GO:0003674
Gm21861	GO:0007286
Gm21861	GO:0051321
Gm21861	GO:0000795
Gm21861	
Gm21722	
Gm28898	
Gm28897	GO:0007286
Gm28897	GO:0051321
Gm28897	GO:0000795
Gm28897	
Gm29564	GO:0007286
Gm29564	GO:0051321
Gm29564	GO:0000795
Gm29564	
Gm28827	GO:0007286
Gm28827	GO:0051321
Gm28827	GO:0000795
Gm28827	
Gm29110	GO:0007286
Gm29110	GO:0051321
Gm29110	GO:0000795
Gm29110	
Gm38107	
Gm31571	GO:0007286
Gm31571	GO:0051321
Gm31571	GO:0000795
Gm31571	
Gm29866	GO:0007286
Gm29866	GO:0051321
Gm29866	GO:0000795
Gm29866	
Gm36950	
Gm29523	
Gm29524	
Gm29528	
Gm20777	GO:0007276
Gm20777	GO:0005654
Gm20777	GO:0035064
Gm20777	GO:0006355
Gm20777	GO:0005829
Gm28955	
Gm28954	
Gm28510	GO:0007286
Gm28510	GO:0051321
Gm28510	GO:0000795
Gm29525	
Gm29526	
Gm20737	GO:0007276
Gm20737	GO:0005654
Gm20737	GO:0035064
Gm20737	GO:0006355
Gm20737	GO:0005829
Gm21775	
Gm21900	
Gm29527	
Gm20775	
Gm29522	
Gm28917	
Gm28919	GO:0007286
Gm28919	GO:0051321
Gm28919	GO:0000795
Gm21719	GO:0007276
Gm21719	GO:0005654
Gm21719	GO:0035064
Gm21719	GO:0006355
Gm21719	GO:0005829
Gm28921	
Gm28920	
Gm28444	
Gm28171	GO:0007276
Gm28171	GO:0005654
Gm28171	GO:0035064
Gm28171	GO:0006355
Gm28171	GO:0005829
Gm28173	
Gm37236	
Gm29194	
Gm21778	GO:0007276
Gm21778	GO:0005654
Gm21778	GO:0035064
Gm21778	GO:0006355
Gm21778	GO:0005829
Gm29195	
Gm29196	
Gm28435	
Gm28436	
Gm29197	
Gm54349	
Gm29158	
Gm21854	GO:0007276
Gm21854	GO:0005654
Gm21854	GO:0035064
Gm21854	GO:0006355
Gm21854	GO:0005829
Gm28768	
Gm28769	
Gm20914	GO:0007276
Gm20914	GO:0005654
Gm20914	GO:0035064
Gm20914	GO:0006355
Gm20914	GO:0005829
Gm21812	GO:0007276
Gm21812	GO:0005654
Gm21812	GO:0035064
Gm21812	GO:0006355
Gm21812	GO:0005829
Gm29535	
Gm29533	
Gm29534	
Gm21874	GO:0007276
Gm21874	GO:0005654
Gm21874	GO:0035064
Gm21874	GO:0006355
Gm21874	GO:0005829
Gm28849	
Gm28847	
Gm29475	
Gm20821	GO:0007276
Gm20821	GO:0005654
Gm20821	GO:0035064
Gm20821	GO:0006355
Gm20821	GO:0005829
Gm28999	
Gm21244	GO:0007276
Gm21244	GO:0005654
Gm21244	GO:0035064
Gm21244	GO:0006355
Gm21244	GO:0005829
Gm29364	
Gm29363	
Gm21292	GO:0007276
Gm21292	GO:0005654
Gm21292	GO:0035064
Gm21292	GO:0006355
Gm21292	GO:0005829
Gm21721	GO:0007276
Gm21721	GO:0005654
Gm21721	GO:0035064
Gm21721	GO:0006355
Gm21721	GO:0005829
Gm29366	
Gm29281	
Gm29330	
Gm21425	GO:0007276
Gm21425	GO:0005654
Gm21425	GO:0035064
Gm21425	GO:0006355
Gm21425	GO:0005829
Gm20773	GO:0007276
Gm20773	GO:0005654
Gm20773	GO:0035064
Gm20773	GO:0006355
Gm20773	GO:0005829
Gm21151	
Gm29409	
Gm28632	
Gm28101	
Gm33815	
Gm21160	
Gm28637	
Gm28636	
Gm50048	
Gm19466	
Chst9	GO:0016021
Chst9	GO:0008146
Chst9	GO:0016051
Chst9	GO:0016020
Chst9	GO:0016740
Chst9	GO:0000139
Chst9	GO:0005794
Chst9	GO:0005975
Chst9	GO:0001537
Chst9	GO:0030166
Chst9	GO:0006790
Chst9	
Gm10036	
Gm24228	GO:0006396
Gm24228	GO:0005730
Gm4835	
Gm54353	
Gm50076	
Gm54354	
Gm7665	
Cdh2	GO:0005886
Cdh2	GO:0016020
Cdh2	GO:0005509
Cdh2	GO:0007156
Cdh2	GO:0007155
Cdh2	GO:0009966
Cdh2	GO:0098609
Cdh2	GO:0005515
Cdh2	GO:0045202
Cdh2	GO:0044877
Cdh2	GO:0048872
Cdh2	GO:0048854
Cdh2	GO:0003723
Cdh2	GO:0016477
Cdh2	GO:0031641
Cdh2	GO:0005737
Cdh2	GO:0060019
Cdh2	GO:0051146
Cdh2	GO:0030054
Cdh2	GO:0046872
Cdh2	GO:0032991
Cdh2	GO:0016324
Cdh2	GO:0042383
Cdh2	GO:0005911
Cdh2	GO:0030027
Cdh2	GO:0070161
Cdh2	GO:0016339
Cdh2	GO:0043410
Cdh2	GO:0009986
Cdh2	GO:0043005
Cdh2	GO:0099634
Cdh2	GO:0014069
Cdh2	GO:0098978
Cdh2	GO:0005912
Cdh2	GO:0098742
Cdh2	GO:0016323
Cdh2	GO:0019901
Cdh2	GO:0050770
Cdh2	GO:1990782
Cdh2	GO:0048514
Cdh2	GO:0045296
Cdh2	GO:0016342
Cdh2	GO:0030057
Cdh2	GO:0007416
Cdh2	GO:0090090
Cdh2	GO:0042802
Cdh2	GO:0007420
Cdh2	GO:0014704
Cdh2	GO:0019899
Cdh2	GO:0008013
Cdh2	GO:0030864
Cdh2	GO:0097091
Cdh2	GO:0030315
Cdh2	GO:0032880
Cdh2	GO:0072659
Cdh2	GO:0021987
Cdh2	GO:0051966
Cdh2	GO:0035023
Cdh2	GO:0005916
Cdh2	GO:0014032
Cdh2	GO:0044331
Cdh2	GO:0097118
Cdh2	GO:0060563
Cdh2	GO:0048787
Cdh2	GO:0007157
Cdh2	GO:0050998
Cdh2	GO:0044853
Cdh2	GO:0016327
Cdh2	GO:0050804
Cdh2	GO:0070445
Cdh2	GO:0019903
Cdh2	GO:0045177
Cdh2	GO:0045294
Cdh2	GO:0045295
Cdh2	GO:0003323
Cdh2	GO:0007043
Cdh2	GO:0010001
Cdh2	GO:0021537
Cdh2	GO:0090497
Cdh2	GO:0097150
Cdh2	GO:1902897
Cdh2	GO:2000809
Cdh2	
Gm15485	GO:0003674
Gm15485	GO:0008150
Gm15485	GO:0005575
Gm15328	GO:0003674
Gm15328	GO:0008150
Gm15328	GO:0005575
Gm7670	
1700001G01Rik	GO:0003674
1700001G01Rik	GO:0008150
1700001G01Rik	GO:0005575
Gm22470	GO:0006396
Gm22470	GO:0005730
Gm54355	
4921533I20Rik	
4930545E07Rik	GO:0003674
4930545E07Rik	GO:0008150
4930545E07Rik	GO:0005575
Gm50082	
Cep120	GO:0005515
Cep120	GO:0022008
Cep120	GO:0008283
Cep120	GO:0005737
Cep120	GO:0005815
Cep120	GO:0007098
Cep120	GO:0005856
Cep120	GO:0005814
Cep120	GO:0005813
Cep120	GO:0008022
Cep120	GO:0000226
Cep120	GO:0045724
Cep120	GO:0032880
Cep120	GO:0021987
Cep120	GO:0030953
Cep120	GO:0032886
Cep120	GO:0022027
Cep120	GO:1903724
Cep120	GO:1904951
Cep120	GO:0010825
Cep120	
Gm50083	
Gm54356	
Gm50084	
Gm31086	
Gm38432	
Gm7720	
Gm54357	
Gm54358	
Csnk1g3	GO:0005524
Csnk1g3	GO:0006468
Csnk1g3	GO:0004674
Csnk1g3	GO:0004672
Csnk1g3	GO:0005737
Csnk1g3	GO:0016740
Csnk1g3	GO:0005886
Csnk1g3	GO:0000166
Csnk1g3	GO:0005634
Csnk1g3	GO:0016055
Csnk1g3	GO:0016301
Csnk1g3	GO:0016310
Csnk1g3	GO:0018105
Csnk1g3	GO:0106310
Csnk1g3	GO:0007165
Csnk1g3	GO:0046777
