Gene name	GO term accession
LINC02549	
AP2A2	GO:0006886
AP2A2	GO:0016192
AP2A2	GO:0030117
AP2A2	GO:0016020
AP2A2	GO:0015031
AP2A2	GO:0031410
AP2A2	
AP2A2	GO:0030121
AP2A2	GO:0005794
AP2A2	GO:0030131
AP2A2	GO:0035615
AP2A2	GO:0072583
AP2A2	GO:0030122
AP2A2	GO:0005905
AP2A2	GO:0006897
KIR3DL3	GO:0005886
KIR3DL3	GO:0005515
U3	GO:0006396
U3	GO:0005730
ABCB11	GO:0016021
ABCB11	GO:0005524
ABCB11	GO:0055085
ABCB11	GO:0042626
ABCB11	GO:0140359
ABCB11	GO:0015721
ABCB11	GO:0016020
ABCB11	GO:0000166
ABCB11	GO:0005768
ABCB11	GO:0015125
ABCB11	GO:0015722
ABCB11	
G6PC2	GO:0004346
G6PC2	GO:0016020
G6PC2	GO:0005783
G6PC2	GO:0005789
G6PC2	GO:0016787
G6PC2	GO:0006094
G6PC2	GO:0042593
G6PC2	GO:0050796
G6PC2	GO:0051156
G6PC2	
AADACL2	
AADACL2	GO:0016021
AADACL2	GO:0016787
AADACL2	GO:0052689
AADACL2	GO:0005576
AADACL2	GO:0016020
SPC25	
SPC25	GO:0031262
SPC25	GO:0007059
SPC25	GO:0005634
SPC25	GO:0007049
SPC25	GO:0005829
SPC25	GO:0051301
SPC25	GO:0005694
SPC25	GO:0005515
SPC25	GO:0000775
SPC25	GO:0000776
SPC25	GO:0007052
SPC25	GO:0007094
SPC25	GO:0008608
METRNL	GO:0009409
METRNL	GO:0014850
METRNL	GO:0050728
METRNL	GO:0090336
METRNL	GO:0005576
METRNL	GO:0007165
METRNL	GO:0005615
METRNL	GO:0005179
METRNL	GO:0070062
METRNL	GO:0003674
METRNL	GO:0097009
METRNL	GO:0050873
METRNL	GO:0045444
METRNL	
LINC02066	
AADACL2-AS1	
GOLGA6L9	
GOLGA6L9	GO:0005515
	GO:0016020
GART	GO:0006189
GART	GO:0009058
GART	GO:0004644
GART	GO:0006164
GART	GO:0006725
GART	GO:0046483
GART	GO:1901360
GART	
GART	GO:0046872
GART	GO:0000166
GART	GO:0005524
GART	GO:0016740
GART	GO:0003824
GART	GO:0016874
GART	GO:0008152
GART	GO:0055086
GART	GO:0005829
GART	GO:0070062
GART	GO:0009113
GART	GO:0004637
GART	GO:0006177
GART	GO:0009168
GART	GO:0044208
GART	GO:0097294
GART	GO:0004641
GART	GO:0046084
GART	GO:0072522
DECR2	GO:0009062
DECR2	GO:0008670
DECR2	GO:0016491
DECR2	GO:0006629
DECR2	GO:0006631
DECR2	GO:0006636
DECR2	GO:0005777
DECR2	GO:0005515
DECR2	GO:0005829
DECR2	GO:0005778
DECR2	GO:0033540
DECR2	GO:0016628
DECR2	GO:0019166
DECR2	
TBCD	GO:0005096
TBCD	GO:0048487
TBCD	GO:0007021
TBCD	GO:0007023
TBCD	
NOSTRIN	
NOSTRIN	GO:0005515
NOSTRIN	GO:0007165
CDH12P2	
RNU6-1025P	
	GO:0003735
	GO:0006412
	GO:0005840
	GO:0003723
	GO:0003676
	GO:0045182
	GO:0003730
	GO:0006417
	GO:0006397
	GO:1990904
	GO:0005737
	GO:0000900
	GO:0008135
	GO:0043022
	GO:2000766
	GO:0043005
	GO:0045202
	GO:1990124
MUC6	
GTF2H2	GO:0008270
GTF2H2	GO:0006351
GTF2H2	GO:0006289
GTF2H2	GO:0006281
GTF2H2	GO:0000439
GTF2H2	GO:0005634
GTF2H2	GO:0016607
GTF2H2	GO:0046872
GTF2H2	GO:0006974
GTF2H2	GO:0005515
GTF2H2	GO:0005675
GTF2H2	GO:0006366
GTF2H2	GO:0006357
GTF2H2	GO:0005669
GTF2H2	GO:0005654
GTF2H2	GO:0047485
GTF2H2	GO:0016251
GTF2H2	GO:0006367
GTF2H2	GO:0002031
GTF2H2	GO:0009411
GTF2H2	GO:1905776
GTF2H2	GO:0000438
GTF2H2	
UBE2Q2P6	
GOLGA6L10	
FRG1-DT	
RPS5P3	
DNAJC28	GO:0006890
DNAJC28	GO:0007030
DNAJC28	GO:0005515
DNAJC28	GO:0017119
DNAJC28	GO:0048213
LINC01596	
RNU1-51P	GO:0030627
RNU1-51P	GO:0000395
RNU1-51P	GO:0005685
IFNGR2	
IFNGR2	GO:0005515
IFNGR2	GO:0016020
IFNGR2	GO:0005737
IFNGR2	GO:0005886
IFNGR2	GO:0005794
IFNGR2	GO:0030659
IFNGR2	GO:0031410
IFNGR2	GO:0005783
IFNGR2	GO:0005789
IFNGR2	GO:0000139
IFNGR2	GO:0019221
IFNGR2	GO:0004896
IFNGR2	GO:0007166
IFNGR2	GO:0009615
IFNGR2	GO:0060333
IFNGR2	GO:0098586
IFNGR2	GO:0004906
GNG5P1	
LRRC56	GO:0005515
CSPG4P10	
GOLGA6L17P	
SLC25A51P1	
ADH5P4	
GOLGA2P10	
KRT20	GO:0005198
KRT20	GO:0005737
KRT20	GO:0005829
KRT20	GO:0006915
KRT20	GO:0005515
KRT20	GO:0005882
KRT20	GO:0005200
KRT20	GO:0030855
KRT20	GO:0045109
KRT20	GO:0005856
KRT20	
PHRF1	GO:0046872
PHRF1	GO:0016020
PHRF1	GO:0070063
PHRF1	
GOLGA6L22	
RAB11FIP3	GO:0005509
RAB11FIP3	GO:0016192
RAB11FIP3	GO:0031267
RAB11FIP3	GO:0032465
RAB11FIP3	GO:0032456
RAB11FIP3	GO:0005737
RAB11FIP3	GO:0016020
RAB11FIP3	GO:0043231
RAB11FIP3	GO:0046872
RAB11FIP3	GO:0007049
RAB11FIP3	GO:0005654
RAB11FIP3	GO:0005768
RAB11FIP3	GO:0005739
RAB11FIP3	GO:0045171
RAB11FIP3	GO:0005856
RAB11FIP3	GO:0051301
RAB11FIP3	GO:0042803
RAB11FIP3	GO:0005515
RAB11FIP3	GO:0034451
RAB11FIP3	GO:0055037
RAB11FIP3	GO:0030496
RAB11FIP3	GO:0055038
RAB11FIP3	GO:0005815
RAB11FIP3	GO:0032154
RAB11FIP3	GO:0005813
RAB11FIP3	GO:0005829
RAB11FIP3	GO:0051959
RAB11FIP3	GO:0070164
RAB11FIP3	GO:0030139
RAB11FIP3	GO:0010008
RAB11FIP3	
KRTAP3-1	GO:0005198
KRTAP3-1	GO:0045095
KRTAP3-1	GO:0005515
KRTAP3-1	GO:0005882
KRTAP3-1	GO:0005829
KRTAP3-1	
KRTAP5-6	GO:0045095
KRTAP5-6	GO:0005829
KRTAP5-6	GO:0005515
KRTAP5-6	GO:0005882
HERC2P7	
KRTAP3-2	GO:0005198
KRTAP3-2	GO:0045095
KRTAP3-2	GO:0005515
KRTAP3-2	GO:0005882
KRTAP3-2	GO:0005829
KRTAP5-1	GO:0045095
KRTAP5-1	GO:0005829
KRTAP5-1	GO:0005515
KRTAP5-1	GO:0005882
SPATA31E3P	
KRTAP5-4	GO:0045095
KRTAP5-4	GO:0005829
KRTAP5-4	GO:0005515
KRTAP5-4	GO:0005882
MPHOSPH10P9	
ADAMTS7P1	
KRTAP4-9	GO:0045095
KRTAP4-9	GO:0005829
KRTAP4-9	GO:0005882
TMEM50B	
TMEM50B	GO:0005886
TMEM50B	GO:0016020
TMEM50B	GO:0005794
TMEM50B	GO:0005783
TMEM50B	GO:0005789
TMEM50B	GO:0000139
TMEM50B	GO:0005515
TMEM50B	GO:0003674
TMEM50B	GO:0008150
TMEM50B	GO:0032511
GOLGA8EP	
KRTAP2-4	GO:0045095
KRTAP2-4	GO:0005829
KRTAP2-4	GO:0005515
KRTAP2-4	GO:0005882
B3GNTL1	GO:0016740
B3GNTL1	GO:0016757
B3GNTL1	
KRTAP5-5	GO:0045095
KRTAP5-5	GO:0005829
KRTAP5-5	GO:0005882
KRT23	GO:0005198
KRT23	GO:0005515
KRT23	GO:0005882
KRT23	GO:0030855
KRT23	GO:0045109
KRT23	GO:0005856
KRT23	GO:0005829
KRT23	
FAM99A	
LINC02708	
KRTAP5-AS1	
HERC2P2	
DUSP8	GO:0016791
DUSP8	GO:0006470
DUSP8	GO:0008138
DUSP8	GO:0016311
DUSP8	GO:0017017
DUSP8	GO:0005634
DUSP8	GO:0005737
DUSP8	GO:0016787
DUSP8	GO:0004722
DUSP8	GO:0004721
DUSP8	GO:0017018
DUSP8	GO:0004725
DUSP8	GO:0005829
DUSP8	GO:0043409
DUSP8	GO:0008330
DUSP8	
KIF26B	
KIF26B	GO:0005524
KIF26B	GO:0008017
KIF26B	GO:0003777
KIF26B	GO:0007018
KIF26B	GO:0000166
KIF26B	GO:0003774
UBE2Q2P2	
FAM99B	
IFITM10	
IFITM10	GO:0016020
KRTAP5-3	GO:0045095
KRTAP5-3	GO:0005829
KRTAP5-3	GO:0005515
KRTAP5-3	GO:0005882
KRTAP5-2	GO:0045095
KRTAP5-2	GO:0005829
KRTAP5-2	GO:0005515
KRTAP5-2	GO:0005882
GOLGA8IP	
SDHAP2	
MUC20-OT1	
MUC20-OT1	GO:0006617
MUC20-OT1	GO:0005786
LINC00235	
CAPN15	
KRT40	GO:0005198
KRT40	GO:0005882
KRT40	GO:0005515
KRT40	GO:0030855
KRT40	GO:0045109
KRT40	GO:0005856
KRT40	GO:0005829
PAXBP1	GO:0003677
PAXBP1	GO:0005634
PAXBP1	GO:0000398
PAXBP1	GO:0005829
PAXBP1	GO:0007517
PAXBP1	GO:0006807
PAXBP1	GO:0043170
PAXBP1	GO:0044238
PAXBP1	GO:0045944
PAXBP1	
KRTAP1-1	GO:0045095
KRTAP1-1	GO:0005829
KRTAP1-1	GO:0005515
KRTAP1-1	GO:0005882
KRTAP1-1	GO:0008150
C21orf62	GO:0003674
C21orf62	GO:0008150
C21orf62	GO:0005575
C21orf62	
KRTAP4-11	GO:0045095
KRTAP4-11	GO:0005829
KRTAP4-11	GO:0005515
KRTAP4-11	GO:0005882
KRTAP2-5P	
KRTAP1-3	GO:0045095
KRTAP1-3	GO:0005829
KRTAP1-3	GO:0005515
KRTAP1-3	GO:0005882
KRTAP1-3	GO:0008150
KRTAP1-3	GO:0030280
KRTAP4-16	GO:0045095
KRTAP4-16	GO:0005829
KRTAP4-16	GO:0005882
KRT12	GO:0005198
KRT12	GO:0005882
KRT12	GO:0030855
KRT12	GO:0005856
KRT12	GO:0005829
KRT12	GO:0070062
KRT12	GO:0007601
KRT12	GO:0008544
KRT12	GO:0002009
KRT12	GO:0061303
C21orf62-AS1	
KCNIP4	
KRTAP1-5	GO:0045095
KRTAP1-5	GO:0005829
KRTAP1-5	GO:0005515
KRTAP1-5	GO:0005882
KRTAP1-5	GO:0003674
KRTAP1-5	GO:0008150
KRTAP1-5	GO:0005575
KRT39	GO:0005198
KRT39	GO:0005515
KRT39	GO:0005882
KRT39	GO:0030855
KRT39	GO:0045109
KRT39	GO:0005856
KRT39	GO:0005829
KRT39	
KRTAP3-4P	
KRTAP2-1	GO:0045095
KRTAP2-1	GO:0005829
KRTAP2-1	GO:0005882
MEGF11	
MEGF11	GO:0005044
MEGF11	GO:0006897
MEGF11	GO:0016020
MEGF11	GO:0005515
RPL4P5	
KRTAP3-3	GO:0005198
KRTAP3-3	GO:0045095
KRTAP3-3	GO:0005515
KRTAP3-3	GO:0005882
KRTAP3-3	GO:0005829
KRTAP2-3	GO:0045095
KRTAP2-3	GO:0005829
KRTAP2-3	GO:0005515
KRTAP2-3	GO:0005882
KRTAP4-12	GO:0045095
KRTAP4-12	GO:0005829
KRTAP4-12	GO:0005515
KRTAP4-12	GO:0005882
KRTAP1-4	GO:0045095
KRTAP1-4	GO:0005829
KRTAP1-4	GO:0005882
KRTAP4-8	GO:0045095
KRTAP4-8	GO:0005829
KRTAP4-8	GO:0005882
RPS6P22	
LRIG3-DT	
ABR	GO:0007165
ABR	GO:0005085
ABR	GO:0005096
ABR	GO:0035556
ABR	GO:0043547
ABR	GO:0042995
ABR	GO:0045202
ABR	GO:0030424
ABR	GO:0043197
ABR	
ABR	GO:0016020
ABR	GO:0005515
ABR	GO:0005829
ABR	GO:0051056
ABR	GO:0090630
ABR	GO:0007264
ABR	GO:0050804
ABR	GO:0098685
ABR	GO:0098978
SERF1B	GO:0005634
SERF1B	GO:0005737
SERF1B	GO:0032991
SERF1B	GO:0005829
SERF1B	GO:0005515
SERF1B	GO:0003674
SERF1B	GO:0031648
SERF1B	GO:0007399
SERF1B	GO:1990000
SERF1B	
SERF1B	GO:0016020
DIS3L-AS1	
LMNTD2	
LMNTD2	GO:0005515
LMNTD2	GO:0030527
LMNTD2	GO:0005638
GOLGA8F	
GOLGA8F	GO:0005515
GOLGA8F	GO:0005794
GOLGA8F	GO:0005801
CYP2D8P	
NAIP	
NAIP	GO:0043066
NAIP	GO:0043027
NAIP	GO:0005737
NAIP	GO:0046872
NAIP	GO:0050896
NAIP	GO:0042981
NAIP	GO:0052548
NAIP	GO:0006915
NAIP	GO:0043154
NDUFA6-DT	
OLA1P1	
NDUFA6	GO:0005747
NDUFA6	GO:0016020
NDUFA6	GO:0005739
NDUFA6	GO:0005743
NDUFA6	GO:0031966
NDUFA6	GO:0070469
NDUFA6	GO:0006979
NDUFA6	GO:0008137
NDUFA6	GO:0032981
NDUFA6	GO:0006120
NDUFA6	GO:0009060
NDUFA6	GO:0042776
MIR210HG	
TNFRSF14	GO:0005515
TNFRSF14	GO:0016020
TNFRSF14	GO:0005886
TNFRSF14	GO:0031625
TNFRSF14	GO:0002376
TNFRSF14	GO:0045087
TNFRSF14	GO:0002250
TNFRSF14	GO:0046718
TNFRSF14	GO:0009897
TNFRSF14	GO:0050830
TNFRSF14	GO:0019955
TNFRSF14	GO:0033209
TNFRSF14	GO:0006955
TNFRSF14	GO:0050829
TNFRSF14	GO:0007166
TNFRSF14	GO:0050731
TNFRSF14	GO:0001618
TNFRSF14	GO:0031295
TNFRSF14	GO:1905675
TNFRSF14	GO:0005031
TNFRSF14	GO:2000406
TNFRSF14	GO:0002720
TNFRSF14	GO:0046642
TNFRSF14	
HERC2P11	
MUC20	GO:0048012
MUC20	
SMDT1	
SMDT1	GO:0036444
SMDT1	GO:0051560
SMDT1	GO:1990246
SMDT1	GO:0016020
SMDT1	GO:0005654
SMDT1	GO:0006811
SMDT1	GO:0005739
SMDT1	GO:0005743
SMDT1	GO:0005515
SMDT1	GO:0006816
SMDT1	GO:0005759
SMDT1	GO:0006851
RNH1	GO:0005515
RNH1	GO:0005737
RNH1	GO:0005654
RNH1	GO:0005829
RNH1	GO:0006402
RNH1	GO:0070062
RNH1	GO:0045765
RNH1	GO:0032311
RNH1	GO:0008428
RNH1	
GOLGA8G	
GOLGA8G	GO:0005515
GOLGA8G	GO:0005794
GOLGA8G	GO:0005801
CYP2D6	GO:0046872
CYP2D6	GO:0005789
CYP2D6	GO:0004497
CYP2D6	GO:0016491
CYP2D6	GO:0005506
CYP2D6	GO:0016705
CYP2D6	GO:0020037
CYP2D6	GO:0016712
CYP2D6	GO:0016020
CYP2D6	GO:0070330
CYP2D6	
CYP2D6	GO:0005783
CYP2D6	GO:0006629
CYP2D6	GO:0043231
CYP2D6	GO:0006631
CYP2D6	GO:0008202
CYP2D6	GO:0008203
CYP2D6	GO:0042572
CYP2D6	GO:0005737
CYP2D6	GO:0008395
CYP2D6	GO:0006082
CYP2D6	GO:0006805
CYP2D6	GO:0019369
CYP2D6	GO:0005739
CYP2D6	GO:0008210
CYP2D6	GO:0042759
CYP2D6	GO:0009820
CYP2D6	GO:0016098
CYP2D6	GO:0042178
CYP2D6	GO:0046483
CYP2D6	GO:0070989
CYP2D6	GO:0062187
CYP2D6	GO:0062188
CYP2D6	GO:0062189
CYP2D6	GO:0009822
CYP2D6	GO:0009804
CYP2D6	GO:0033076
CYP2D6	GO:0051100
CYP2D6	GO:0090350
LINC00824	
MUC4	GO:0007160
MUC4	
MUC4	GO:0016020
	GO:0004497
	GO:0020037
	GO:0005506
	GO:0016705
	GO:0016712
	GO:0005789
	GO:0016491
	GO:0070330
MREGP1	
	GO:0005576
	GO:0005615
	GO:0004866
	GO:0004867
	GO:0030414
	GO:0010466
MCCC2	GO:0016874
MCCC2	GO:0006552
MCCC2	
TCF20	GO:0005634
TCF20	GO:0003723
TCF20	GO:0046872
TCF20	GO:0005654
TCF20	GO:0003677
TCF20	GO:0016604
TCF20	GO:0005515
TCF20	GO:0006357
TCF20	GO:0045944
TCF20	
SINHCAF	
SINHCAF	GO:0005634
SINHCAF	GO:0005515
SINHCAF	GO:0008284
SINHCAF	GO:0030336
SINHCAF	GO:0045596
SINHCAF	GO:0000122
SINHCAF	GO:1902459
SINHCAF	GO:0030512
SINHCAF	GO:1902455
SINHCAF	GO:0016580
SINHCAF	GO:0006396
SINHCAF	GO:0005730
ABCB10P4	
KCNQ2-AS1	
GOLGA6L25	
KCNQ2	GO:0005886
KCNQ2	GO:0016020
KCNQ2	GO:0005267
KCNQ2	GO:0006813
KCNQ2	GO:0071805
KCNQ2	GO:0015075
KCNQ2	GO:0005249
KCNQ2	GO:0008076
KCNQ2	GO:0006811
KCNQ2	GO:0005244
KCNQ2	GO:0034765
KCNQ2	GO:0055085
KCNQ2	GO:0005216
KCNQ2	
HERC2	
BDP1	
FLJ13224	
CYP2D7	
TTC34	
TTC34	GO:0005515
MMEL1	GO:0006508
MMEL1	GO:0008237
MMEL1	GO:0004222
MMEL1	GO:0005576
MMEL1	GO:0016020
MMEL1	GO:0046872
MMEL1	GO:0016787
MMEL1	GO:0008233
MMEL1	GO:0005886
MMEL1	GO:0016485
MMEL1	GO:0005615
MMEL1	GO:0004175
MMEL1	
ICE2P1	
DRD4	GO:0007186
DRD4	GO:0016021
DRD4	GO:0004930
DRD4	GO:0005887
DRD4	GO:0004952
DRD4	GO:0007195
DRD4	GO:0005515
DRD4	GO:0005886
DRD4	GO:0016020
DRD4	GO:0046872
DRD4	GO:0007165
DRD4	GO:0005813
DRD4	GO:0048511
DRD4	GO:0065008
DRD4	GO:0001963
DRD4	GO:0098794
DRD4	GO:0042802
DRD4	GO:0098664
DRD4	GO:0030594
DRD4	GO:0007268
DRD4	GO:0030425
DRD4	GO:0043406
DRD4	GO:0042752
DRD4	GO:0006874
DRD4	GO:0017124
DRD4	GO:0007212
DRD4	GO:0004993
DRD4	GO:0007187
DRD4	GO:0015459
DRD4	GO:0033674
DRD4	GO:0050709
DRD4	GO:0050482
DRD4	GO:0001591
DRD4	GO:0001975
DRD4	GO:0034776
DRD4	GO:0042417
DRD4	GO:0048148
DRD4	GO:0048149
DRD4	GO:0051586
DRD4	GO:1901386
DRD4	GO:0035240
DRD4	GO:0051379
DRD4	GO:0051380
DRD4	GO:0001662
DRD4	GO:0008344
DRD4	GO:0032417
DRD4	GO:0035176
DRD4	GO:0042053
DRD4	GO:0042596
DRD4	GO:0060080
DRD4	
LINC01060	
IFITM4P	
ZNF90P2	
OR11A1	GO:0007186
OR11A1	GO:0016021
OR11A1	GO:0004930
OR11A1	GO:0004984
OR11A1	GO:0005886
OR11A1	GO:0016020
OR11A1	GO:0007165
OR11A1	GO:0050896
OR11A1	GO:0007608
OR11A1	GO:0050911
DEAF1	GO:0003714
DEAF1	GO:0045892
DEAF1	GO:0046872
DEAF1	
OR2B3	GO:0007186
OR2B3	GO:0016021
OR2B3	GO:0004930
OR2B3	GO:0004984
OR2B3	GO:0005886
OR2B3	GO:0016020
OR2B3	GO:0007165
OR2B3	GO:0050896
OR2B3	GO:0007608
OR2B3	GO:0050911
HLA-G	GO:0016020
HLA-G	GO:0005576
HLA-G	GO:0005886
HLA-G	GO:0005769
HLA-G	GO:0005783
HLA-G	GO:0005789
HLA-G	GO:0042995
HLA-G	GO:0005768
HLA-G	GO:0042803
HLA-G	GO:0005515
HLA-G	GO:0002376
HLA-G	GO:0031901
HLA-G	GO:0005102
HLA-G	GO:0005615
HLA-G	GO:0009897
HLA-G	GO:0042802
HLA-G	GO:0042605
HLA-G	GO:0016525
HLA-G	GO:0002474
HLA-G	GO:0042612
HLA-G	GO:0030670
HLA-G	GO:0045953
HLA-G	GO:0032735
HLA-G	GO:0000139
HLA-G	GO:0012507
HLA-G	GO:0051898
HLA-G	GO:0045591
HLA-G	GO:0098553
HLA-G	GO:0006968
HLA-G	GO:0060907
HLA-G	GO:0031527
HLA-G	GO:0002729
HLA-G	GO:2000353
HLA-G	GO:0042270
HLA-G	GO:0055038
HLA-G	GO:0050777
HLA-G	GO:0042610
HLA-G	GO:0001915
HLA-G	GO:0002476
HLA-G	GO:0070207
HLA-G	GO:0002451
HLA-G	GO:0002645
HLA-G	GO:0002666
HLA-G	GO:0002767
HLA-G	GO:0042130
HLA-G	GO:0070317
HLA-G	GO:2000774
HLA-G	GO:2001199
HLA-G	GO:0033106
HLA-G	
RPL7AP27	
TIMM22	GO:0042721
TIMM22	GO:0045039
TIMM22	GO:0016020
TIMM22	GO:0015031
TIMM22	GO:0071806
TIMM22	GO:0005739
TIMM22	GO:0005743
TIMM22	GO:0005515
TIMM22	GO:0008320
TIMM22	GO:0030943
TIMM22	GO:0140318
NXN	
Metazoa_SRP	
IRF7	GO:0006355
IRF7	GO:0005515
IRF7	GO:0003700
IRF7	GO:0005634
IRF7	GO:0000976
IRF7	GO:0005737
IRF7	GO:0005654
IRF7	GO:0005829
IRF7	GO:0003677
IRF7	GO:1990837
IRF7	GO:0006974
IRF7	GO:0006351
IRF7	GO:0045944
IRF7	GO:0000981
IRF7	GO:0002376
IRF7	GO:0045087
IRF7	GO:0045893
IRF7	GO:0051607
IRF7	GO:0006357
IRF7	GO:0000978
IRF7	GO:0000785
IRF7	GO:0010008
IRF7	GO:0009615
IRF7	GO:0032727
IRF7	GO:0032728
IRF7	GO:0000122
IRF7	GO:0019043
IRF7	GO:0050776
IRF7	GO:0032479
IRF7	GO:0002819
IRF7	GO:0034124
IRF7	GO:0039530
IRF7	GO:0034127
IRF7	GO:0045655
IRF7	GO:2000110
IRF7	
MUC20	GO:0005576
MUC20	GO:0005886
MUC20	GO:0016020
MUC20	GO:0042995
MUC20	GO:0016324
MUC20	GO:0016323
MUC20	GO:0031528
MUC20	GO:0005796
MUC20	GO:0042802
MUC20	GO:0009925
OR2AS2P	
OR2T6	GO:0007186
OR2T6	GO:0016021
OR2T6	GO:0004930
OR2T6	GO:0004984
OR2T6	GO:0005886
OR2T6	GO:0016020
OR2T6	GO:0007165
OR2T6	GO:0050896
OR2T6	GO:0007608
OR2T6	GO:0050911
OR2T2	GO:0007186
OR2T2	GO:0016021
OR2T2	GO:0004930
OR2T2	GO:0004984
OR2T2	GO:0005886
OR2T2	GO:0016020
OR2T2	GO:0007165
OR2T2	GO:0050896
OR2T2	GO:0007608
OR2T2	GO:0050911
OR2J3	GO:0007186
OR2J3	GO:0016021
OR2J3	GO:0004930
OR2J3	GO:0004984
OR2J3	GO:0005886
OR2J3	GO:0016020
OR2J3	GO:0007165
OR2J3	GO:0050896
OR2J3	GO:0007608
OR2J3	GO:0050911
OR2T4	GO:0007186
OR2T4	GO:0016021
OR2T4	GO:0004930
OR2T4	GO:0004984
OR2T4	GO:0005886
OR2T4	GO:0016020
OR2T4	GO:0007165
OR2T4	GO:0050896
OR2T4	GO:0007608
OR2T4	GO:0050911
RPS17P1	
OR5V1	GO:0007186
OR5V1	GO:0016021
OR5V1	GO:0004930
OR5V1	GO:0004984
OR5V1	GO:0005886
OR5V1	GO:0016020
OR5V1	GO:0007165
OR5V1	GO:0050896
OR5V1	GO:0007608
OR5V1	GO:0050911
OR2T7	GO:0007186
OR2T7	GO:0016021
OR2T7	GO:0004930
OR2T7	GO:0004984
OR2T7	GO:0005886
OR2T7	GO:0016020
OR2T7	GO:0007165
OR2T7	GO:0050896
OR2T7	GO:0007608
OR2T7	GO:0050911
OR2T1	GO:0007186
OR2T1	GO:0016021
OR2T1	GO:0004930
OR2T1	GO:0004984
OR2T1	GO:0005886
OR2T1	GO:0016020
OR2T1	GO:0007165
OR2T1	GO:0050896
OR2T1	GO:0007608
OR2T1	GO:0050911
OR2T3	GO:0007186
OR2T3	GO:0016021
OR2T3	GO:0004930
OR2T3	GO:0004984
OR2T3	GO:0005886
OR2T3	GO:0016020
OR2T3	GO:0007165
OR2T3	GO:0050896
OR2T3	GO:0007608
OR2T3	GO:0050911
MICD	
OR2G1P	
LILRA4	
LILRA4	GO:0005886
LILRA4	GO:0016020
LILRA4	GO:0005515
LILRA4	GO:0002376
LILRA4	GO:0045087
LILRA4	GO:0005102
LILRA4	GO:0032396
LILRA4	GO:0019221
LILRA4	GO:0032720
LILRA4	GO:0015026
LILRA4	GO:0038095
LILRA4	GO:0032687
LILRA4	GO:0034156
LILRA4	GO:0034164
LILRA4	GO:0032998
OR14J1	GO:0007186
OR14J1	GO:0016021
OR14J1	GO:0004930
OR14J1	GO:0004984
OR14J1	GO:0005886
OR14J1	GO:0016020
OR14J1	GO:0007165
OR14J1	GO:0050896
OR14J1	GO:0007608
OR14J1	GO:0050911
OR14J1	GO:0005549
WASF5P	
OR2T5	GO:0007186
OR2T5	GO:0016021
OR2T5	GO:0004930
OR2T5	GO:0004984
OR2T5	GO:0005886
OR2T5	GO:0016020
OR2T5	GO:0007165
OR2T5	GO:0050896
OR2T5	GO:0007608
OR2T5	GO:0050911
SMN1	GO:0005634
SMN1	GO:0003723
SMN1	GO:0005737
SMN1	GO:0006397
SMN1	GO:0008380
SMN1	GO:0005829
SMN1	GO:0042995
SMN1	GO:0016604
SMN1	GO:0005515
SMN1	GO:0005654
SMN1	GO:0043005
SMN1	GO:0036464
SMN1	GO:0007399
SMN1	GO:0006353
SMN1	GO:0015030
SMN1	GO:0043204
SMN1	GO:0030424
SMN1	GO:0000387
SMN1	GO:0042802
SMN1	GO:0030018
SMN1	GO:0000245
SMN1	GO:0032797
SMN1	GO:0034719
SMN1	GO:0097504
PTMAP1	
LINC03003	
LY6G6F	GO:0005886
LY6G6F	GO:0016020
LY6G6F	GO:0005515
LY6G6F	GO:0031092
NOP56P1	
LINC02569	
TMEM183AP1	
LAIR1	GO:0016020
LAIR1	GO:0005886
LAIR1	GO:0005515
LAIR1	GO:0002376
LAIR1	GO:0002250
LAIR1	GO:0035579
LAIR1	GO:0070821
LAIR1	
PSORS1C1	
OR2J4P	
HCG18	
OR8U9	GO:0007186
OR8U9	GO:0016021
OR8U9	GO:0004930
OR8U9	GO:0004984
OR8U9	GO:0005886
OR8U9	GO:0016020
OR8U9	GO:0007165
OR8U9	GO:0050896
OR8U9	GO:0007608
OR8U9	GO:0050911
OR8U9	GO:0005549
OR8J2	
FAM8A2P	
NAA50P1	
OR8U8	GO:0007186
OR8U8	GO:0016021
OR8U8	GO:0004930
OR8U8	GO:0004984
OR8L1P	
HLA-T	
OR5T3	GO:0007186
OR5T3	GO:0016021
OR5T3	GO:0004930
OR5T3	GO:0004984
OR5T3	GO:0005886
OR5T3	GO:0016020
OR5T3	GO:0007165
OR5T3	GO:0050896
OR5T3	GO:0045202
OR5T3	GO:0007608
OR5T3	GO:0050911
OR5T3	GO:0098664
OR5T3	GO:0030594
OR5T3	GO:0007268
OR5T3	GO:0030425
OR5T3	GO:0004993
OR5T3	GO:0007187
OR2W1	GO:0007186
OR2W1	GO:0016021
OR2W1	GO:0004930
OR2W1	GO:0004984
OR2W1	GO:0005886
OR2W1	GO:0016020
OR2W1	GO:0007165
OR2W1	GO:0050896
OR2W1	GO:0007608
OR2W1	GO:0050911
CLK2	GO:0005524
CLK2	GO:0006468
CLK2	GO:0004672
CLK2	GO:0005634
CLK2	GO:0016607
CLK2	GO:0000166
CLK2	GO:0004674
CLK2	GO:0016301
CLK2	GO:0016740
CLK2	GO:0016310
CLK2	GO:0005654
CLK2	GO:0004713
CLK2	GO:0016604
CLK2	GO:0004712
CLK2	GO:0005515
CLK2	GO:0043484
CLK2	GO:0106310
CLK2	GO:0010212
CLK2	GO:0042802
